edge_idx,causal_score
884,0.96638787
885,0.33386713
886,0.489161
887,0.49937046
888,0.70428574
889,0.29330435
890,0.4949401
891,0.22880988
892,0.35282385
893,0.581849
894,0.37236488
895,0.24648114
896,0.6412526
897,0.4692938
898,0.4932414
899,0.642434
900,0.39888835
901,1.0
902,1.0
903,0.59588313
904,0.42566237
905,0.94703317
906,0.85705215
907,0.36411595
908,0.40521795
909,0.94475186
910,1.0
911,0.72519505
912,0.73247206
913,0.092141576
914,0.14538851
915,0.090763226
916,0.08364124
917,0.07461045
918,0.079006195
919,0.20015834
920,0.11576194
921,0.09009742
922,0.33918312
923,0.08793683
924,0.1653938
925,0.09588001
926,0.2008098
927,0.21954654
928,0.112635694
929,0.091539465
930,0.11378154
931,0.16098234
932,0.15424658
933,0.39859673
934,0.24899676
935,0.20684591
936,0.29420242
937,0.24200459
938,0.2553318
939,0.21885519
940,0.24484575
941,0.2435977
942,0.13311101
943,0.23025645
944,0.3059729
945,0.27789542
946,0.31062782
947,0.7727721
948,0.65213925
949,0.7771379
950,0.76336855
951,0.71413255
952,1.0
953,0.5865032
954,0.63938177
955,0.68803924
956,0.80674314
957,0.9095512
958,0.6306192
959,0.6811925
960,0.63473856
961,0.6080089
962,0.025150515
963,0.053225033
964,0.037474234
965,0.095736764
966,0.021069402
967,0.034559492
968,0.04602937
969,0.012756713
970,0.036630996
971,0.044551674
972,0.022930382
973,0.05774249
974,0.047749333
975,0.03893515
976,0.07353745
977,0.2329502
978,0.16147716
979,0.2207651
980,0.30697647
981,0.40914965
982,0.24678618
983,0.22521403
984,0.31558716
985,0.16311169
986,0.19327515
987,0.22646934
988,0.18570684
989,0.19934882
990,0.20379862
991,0.2304416
992,0.19879924
993,0.4117518
994,0.21535684
995,0.26519012
996,0.17713226
997,0.24499658
998,0.2757449
999,0.44778907
1000,0.23340265
1001,0.3413527
1002,0.3485287
1003,0.173712
1004,0.70108294
1005,0.78451467
1006,0.67227733
1007,0.3024468
1008,0.15470289
1009,0.2832687
1010,0.19205303
1011,0.3271893
1012,0.19990726
1013,0.2142607
1014,0.22387001
1015,0.09111658
1016,0.24081935
1017,0.21888009
1018,0.18355174
1019,0.23396817
1020,0.23020197
1021,0.32618138
1022,0.31366876
1023,0.23459795
1024,0.19252582
1025,0.16791865
1026,0.093409106
1027,0.028898338
1028,0.08178567
1029,0.035698734
1030,0.0322634
1031,0.083814874
1032,0.03877279
1033,0.035892338
1034,0.032032058
1035,0.04702785
1036,0.052772447
1037,0.06088392
1038,0.03966137
1039,0.049010504
1040,0.04429614
1041,0.043245826
1042,0.23140456
1043,0.08453654
1044,0.16274011
1045,0.2183658
1046,0.15393847
1047,0.28588772
1048,0.1208093
1049,0.10565509
1050,0.2144776
1051,0.1589108
1052,0.24554716
1053,0.2135546
1054,0.17278169
1055,0.2013468
1056,0.13478565
1057,0.33629683
1058,0.29500407
1059,0.26275402
1060,0.26225376
1061,0.33698657
1062,0.2931908
1063,0.27167854
1064,0.545185
1065,0.2561616
1066,0.32137814
1067,0.30256847
1068,0.3563931
1069,0.35851902
1070,0.28179654
1071,0.2558525
1072,0.23938534
1073,0.33497095
1074,0.35167408
1075,0.2558281
1076,0.26354322
1077,0.3220999
1078,0.28323054
1079,0.16537473
1080,0.15027128
1081,0.19090259
1082,0.21510525
1083,0.24097218
1084,0.22916648
1085,0.23342614
1086,0.34553888
1087,0.45990926
1088,0.13512579
1089,0.22675078
1090,0.32359904
1091,0.090047665
1092,0.09221577
1093,0.2154652
1094,0.09549623
1095,0.19310932
1096,0.22435762
1097,0.07302634
1098,0.09472412
1099,0.17151982
1100,0.20651172
1101,0.11479718
1102,0.08242293
1103,0.12880644
1104,0.14171156
1105,0.17821261
1106,0.25235993
1107,0.104584605
1108,0.24274701
1109,0.1958119
1110,0.21742101
1111,0.18227728
1112,0.32868132
1113,0.33697617
1114,0.26181415
1115,0.37482995
1116,0.17338383
1117,0.29619038
1118,0.14657065
1119,0.3195955
1120,0.49229103
1121,0.35715303
1122,0.3143214
1123,0.10034004
1124,0.15245539
1125,0.21224834
1126,0.12043674
1127,0.17436211
1128,0.17062034
1129,0.18832673
1130,0.16267665
1131,0.15796523
1132,0.24246587
1133,0.19647446
1134,0.15677907
1135,0.13505393
1136,0.18512797
1137,0.1527686
1138,0.0799887
1139,0.13916375
1140,0.045747634
1141,0.17439552
1142,0.057972006
1143,0.046021126
1144,0.04609987
1145,0.12984478
1146,0.19880943
1147,0.09420682
1148,0.049434844
1149,0.18043643
1150,0.061444942
1151,0.04883781
1152,0.0711552
1153,0.045660835
1154,0.09936009
1155,0.1464197
1156,0.058223713
1157,0.07453384
1158,0.082224615
1159,0.22267237
1160,0.30343273
1161,0.058665637
1162,0.09915474
1163,0.17334273
1164,0.16645212
1165,0.09261921
1166,0.118564636
1167,0.08459338
1168,0.33471748
1169,0.14828902
1170,0.17385238
1171,0.28866032
1172,0.130643
1173,0.13935032
1174,0.19626527
1175,0.1673956
1176,0.16140352
1177,0.25239873
1178,0.23825108
1179,0.19249615
1180,0.21128863
1181,0.19361044
1182,0.18108785
1183,1.0
1184,1.0
1185,0.9056507
1186,1.0
1187,1.0
1188,1.0
1189,1.0
1190,0.94124675
1191,1.0
1192,1.0
1193,0.9892045
1194,1.0
1195,0.89702636
1196,0.82967913
1197,1.0
1198,1.0
1199,0.3367224
1200,0.54857945
1201,0.27554512
1202,0.7542909
1203,0.39393944
1204,0.40955216
1205,0.4869876
1206,0.3375437
1207,0.58690363
1208,0.24083534
1209,0.3633956
1210,0.5628665
1211,0.48784232
1212,0.4932913
1213,0.2612585
1214,0.5001355
1215,0.094429985
1216,0.12439966
1217,0.23306583
1218,0.14282183
1219,0.10098802
1220,0.06957178
1221,0.051264033
1222,0.06955178
1223,0.069017515
1224,0.034616955
1225,0.06398488
1226,0.11088127
1227,0.047145657
1228,0.05061853
1229,0.0842957
1230,0.08641838
1231,0.08742813
1232,0.061179888
1233,0.18823937
1234,0.27333862
1235,0.15395564
1236,0.20727678
1237,0.29316097
1238,0.20761219
1239,0.28775948
1240,0.24880368
1241,0.5381945
1242,0.22683106
1243,0.33822718
1244,0.21580034
1245,0.11714852
1246,0.24413732
1247,0.22289555
1248,0.21875295
1249,0.06502708
1250,0.14147139
1251,0.21664254
1252,0.1264315
1253,0.25359723
1254,0.1864615
1255,0.19610581
1256,0.40810528
1257,0.18680042
1258,0.17713913
1259,0.1791466
1260,0.22396047
1261,0.1541495
1262,0.20215368
1263,0.38124508
1264,0.36902785
1265,0.27040276
1266,0.23095474
1267,0.31632406
1268,0.24303234
1269,0.40429616
1270,0.3609977
1271,0.21895015
1272,0.48543948
1273,0.6478641
1274,0.49777022
1275,0.30638078
1276,0.26805466
1277,0.5092409
1278,0.18000713
1279,0.22151543
1280,0.162387
1281,0.21272415
1282,0.07956828
1283,0.17599912
1284,0.10955493
1285,0.22637628
1286,0.20202996
1287,0.4342177
1288,0.16732776
1289,0.1978447
1290,0.23193523
1291,0.35179183
1292,0.28423703
1293,0.61249244
1294,0.8895523
1295,0.66466045
1296,0.7288805
1297,0.5902831
1298,0.859163
1299,0.5864786
1300,0.8441676
1301,0.5850959
1302,0.75603414
1303,0.7799029
1304,0.81138426
1305,0.7129565
1306,0.8422296
1307,0.89766353
1308,0.33838072
1309,0.46573848
1310,0.49323502
1311,0.43636563
1312,0.346856
1313,0.4204488
1314,0.7323513
1315,0.2960297
1316,0.7614737
1317,0.4071025
1318,0.2491519
1319,0.35999584
1320,0.8180954
1321,0.4555576
1322,0.4139538
1323,0.2114854
1324,0.12961954
1325,0.47989604
1326,0.32731426
1327,0.42607993
1328,0.26379597
1329,0.23120482
1330,0.14795169
1331,0.1398009
1332,0.26900265
1333,0.16923442
1334,0.22123143
1335,0.31848103
1336,0.25725058
1337,0.16637594
1338,0.1776559
1339,0.45786852
1340,0.9569572
1341,0.7047151
1342,0.54992014
1343,0.6791773
1344,1.0
1345,0.6957124
1346,0.9835913
1347,0.65723985
1348,1.0
1349,0.77006334
1350,1.0
1351,1.0
1352,1.0
1353,1.0
1354,0.7903472
1355,0.924007
1356,0.2759687
1357,0.18923217
1358,0.2828825
1359,0.26713812
1360,0.2455431
1361,0.29460284
1362,0.19207753
1363,0.18212037
1364,0.30782825
1365,0.21948908
1366,0.37827215
1367,0.26053387
1368,0.22099856
1369,0.18021195
1370,0.18787631
1371,0.09238975
1372,0.14729679
1373,0.17650945
1374,0.13275895
1375,0.10778887
1376,0.28335723
1377,0.15427986
1378,0.07105936
1379,0.10665322
1380,0.10998398
1381,0.101079956
1382,0.29780984
1383,0.32850745
1384,0.10406551
1385,0.2013554
1386,0.13001229
1387,0.20974089
1388,0.15970248
1389,0.68914366
1390,0.6776511
1391,0.60838574
1392,0.90838575
1393,0.71578455
1394,0.5740571
1395,0.7652679
1396,0.9508172
1397,0.5869191
1398,0.8538753
1399,0.75245464
1400,0.9747417
1401,0.93796307
1402,0.8007682
1403,0.9510769
1404,0.43476668
1405,0.5102785
1406,0.33257484
1407,0.3901295
1408,0.24332072
1409,0.35299593
1410,0.14613433
1411,0.23453435
1412,0.43326178
1413,0.7401985
1414,0.43577015
1415,0.33078086
1416,0.36219087
1417,0.38193148
1418,0.4591148
1419,0.38137302
1420,0.20510332
1421,0.18539315
1422,0.45081994
1423,0.19280687
1424,0.18601365
1425,0.32209694
1426,0.16841699
1427,0.15807451
1428,0.2931499
1429,0.22055294
1430,0.57106173
1431,0.24993503
1432,0.35699826
1433,0.27197972
1434,0.17653918
1435,0.28917378
1436,0.12648627
1437,0.09705445
1438,0.056650538
1439,0.055160686
1440,0.044435445
1441,0.07138335
1442,0.14572363
1443,0.10785807
1444,0.06242173
1445,0.044431042
1446,0.06718033
1447,0.06361119
1448,0.07786435
1449,0.114047654
1450,0.063068554
1451,0.050771736
1452,0.07306495
1453,0.16109706
1454,0.14614373
1455,0.16826618
1456,0.2503929
1457,0.17972928
1458,0.17055772
1459,0.26581544
1460,0.21628948
1461,0.15166222
1462,0.17879999
1463,0.20877329
1464,0.13148904
1465,0.18105239
1466,0.12178101
1467,0.20809105
1468,0.049372625
1469,0.087450854
1470,0.098876074
1471,0.057361938
1472,0.057369977
1473,0.057325676
1474,0.21827614
1475,0.032065403
1476,0.13949071
1477,0.097848274
1478,0.09078016
1479,0.10327496
1480,0.10356675
1481,0.08820443
1482,0.06625286
1483,0.13517633
1484,0.062238183
1485,0.104045324
1486,0.04795362
1487,0.07288354
1488,0.014416587
1489,0.055832475
1490,0.060338695
1491,0.042984024
1492,0.08217453
1493,0.039686047
1494,0.02739961
1495,0.043932386
1496,0.045392685
1497,0.078305915
1498,0.06899808
1499,0.08891516
1500,0.034232363
1501,0.36219063
1502,0.35609984
1503,0.6097008
1504,0.55191815
1505,0.26294598
1506,0.34868866
1507,0.6049893
1508,0.33930722
1509,0.546435
1510,0.21575555
1511,0.46504995
1512,0.25841174
1513,0.45037496
1514,0.4019614
1515,0.5468465
1516,0.71157223
1517,0.69101894
1518,0.25986847
1519,0.41443372
1520,0.79557425
1521,0.5390945
1522,0.79645634
1523,0.48841774
1524,0.7941283
1525,0.5660708
1526,0.6180754
1527,1.0
1528,0.6354864
1529,0.7512542
1530,0.46678662
1531,0.16641992
1532,0.19317077
1533,0.3029505
1534,0.15371042
1535,0.23784515
1536,0.19516343
1537,0.09696003
1538,0.3044187
1539,0.20282753
1540,0.1484775
1541,0.1413685
1542,0.37449688
1543,0.34769374
1544,0.20603804
1545,0.23887339
1546,0.1767492
1547,0.44364333
1548,0.3129379
1549,0.33743766
1550,0.19316682
1551,0.23522206
1552,0.3468268
1553,0.33718902
1554,0.3036778
1555,0.36676115
1556,0.13252331
1557,0.20612392
1558,0.2532688
1559,0.42876136
1560,0.28901872
1561,0.3141849
1562,0.33790272
1563,0.23070551
1564,0.4226419
1565,0.28759372
1566,0.40325832
1567,0.36404407
1568,0.4429346
1569,0.48656303
1570,0.32053688
1571,0.33181018
1572,0.42571422
1573,0.42181423
1574,0.31952697
1575,0.37529522
1576,0.42837727
1577,0.3122749
1578,0.40116072
1579,0.42496675
1580,0.1058548
1581,0.048576474
1582,0.102312684
1583,0.11646323
1584,0.12902027
1585,0.047642354
1586,0.24235399
1587,0.1153014
1588,0.13006216
1589,0.12033312
1590,0.18403506
1591,0.14620434
1592,0.05292388
1593,0.09443264
1594,0.062111713
1595,0.10283751
1596,0.16036394
1597,0.15585798
1598,0.18266599
1599,0.24161093
1600,0.26711833
1601,0.29895183
1602,0.15569839
1603,0.17429213
1604,0.32716256
1605,0.16198964
1606,0.17174879
1607,0.127075
1608,0.2331951
1609,0.40516877
1610,0.16270645
1611,0.17009267
1612,0.18460383
1613,0.1807844
1614,0.16310236
1615,0.16838217
1616,0.3251319
1617,0.68406624
1618,0.22876193
1619,0.21235695
1620,0.388473
1621,0.25133464
1622,0.440976
1623,0.41849247
1624,0.47418293
1625,0.23010771
1626,0.16957244
1627,0.45796335
1628,0.5007428
1629,0.42391
1630,0.15484782
1631,0.8195853
1632,0.67731243
1633,0.8520107
1634,0.51496464
1635,1.0
1636,0.6049259
1637,0.68250525
1638,1.0
1639,0.42718953
1640,0.33225894
1641,0.43601942
1642,1.0
1643,0.5716978
1644,1.0
1645,0.4096976
1646,0.8297735
1647,0.5897817
1648,0.4030703
1649,0.6139016
1650,0.34882492
1651,0.46953088
1652,0.4820139
1653,0.5662454
1654,0.38894495
1655,0.51100516
1656,0.23448472
1657,0.5374599
1658,0.5620462
1659,0.41458434
1660,0.40870625
1661,0.6549983
1662,0.06370289
1663,0.16801062
1664,0.099333495
1665,0.14675435
1666,0.17764623
1667,0.12201492
1668,0.19179727
1669,0.113064796
1670,0.13772026
1671,0.16127372
1672,0.1328447
1673,0.21858604
1674,0.11106368
1675,0.1453571
1676,0.15758358
1677,0.21797645
1678,0.22819375
1679,0.3074443
1680,0.48053542
1681,0.29888132
1682,0.552426
1683,0.28331172
1684,0.2900029
